PM10,SO2,NO2,CO,O3,TEMP,RAIN,WSPM,year,month,day,hour,dayofweek
5.0,3.0,15.0,400.0,70.0,-2.3,0,1.4,2017,2,17,6,4
5.0,3.0,15.0,400.0,70.0,-3.4,0,1.2,2017,2,17,7,4
18.0,5.0,39.0,500.0,47.0,-1.7,0,1.8,2017,2,17,8,4
6.0,4.0,20.0,400.0,68.0,0.0,0,1.8,2017,2,17,9,4
6.0,3.0,10.0,300.0,80.0,1.2,0,3.9,2017,2,17,10,4
6.0,2.0,4.0,300.0,87.0,2.1,0,3.7,2017,2,17,11,4
5.0,4.0,7.0,300.0,86.0,3.1,0,2.5,2017,2,17,12,4
8.0,6.0,10.0,300.0,84.0,4.0,0,4.5,2017,2,17,13,4
5.0,5.0,10.0,300.0,86.0,5.4,0,4.5,2017,2,17,14,4
12.0,4.0,8.0,200.0,90.0,5.5,0,2.8,2017,2,17,15,4
18.0,4.0,9.0,200.0,92.0,6.4,0,5.2,2017,2,17,16,4
28.0,5.0,22.0,300.0,80.0,5.5,0,3.7,2017,2,17,17,4
51.0,8.0,52.0,500.0,55.0,3.9,0,2.0,2017,2,17,18,4
82.0,15.0,87.0,900.0,30.0,3.0,0,2.2,2017,2,17,19,4
111.0,22.0,109.0,1000.0,6.0,1.8,0,1.0,2017,2,17,20,4
120.0,25.0,106.0,1000.0,6.0,0.5,0,0.8,2017,2,17,21,4
134.0,34.0,106.0,2000.0,4.0,-1.1,0,0.2,2017,2,17,22,4
169.0,32.0,103.0,2000.0,4.0,-1.3,0,1.4,2017,2,17,23,4
128.0,34.0,98.0,3000.0,5.0,-2.1,0,1.5,2017,2,18,0,5
103.0,29.0,83.0,2000.0,4.0,-2.1,0,1.4,2017,2,18,1,5
94.0,27.0,82.0,2000.0,3.0,-2.6,0,1.5,2017,2,18,2,5
74.0,19.0,78.0,1000.0,2.0,-3.1,0,1.9,2017,2,18,3,5
68.0,13.0,74.0,1000.0,3.0,-3.5,0,1.4,2017,2,18,4,5
60.0,11.0,67.0,1000.0,2.0,-3.7,0,1.6,2017,2,18,5,5
57.0,11.0,68.0,1000.0,2.0,-4.0,0,1.1,2017,2,18,6,5
55.0,9.0,66.0,1000.0,2.0,-4.4,0,1.5,2017,2,18,7,5
47.0,9.0,63.0,1000.0,3.0,-3.9,0,1.5,2017,2,18,8,5
78.0,12.0,59.0,1000.0,9.0,-1.6,0,1.4,2017,2,18,9,5
122.0,22.0,59.0,1000.0,20.0,1.0,0,1.1,2017,2,18,10,5
133.0,32.0,63.0,1000.0,34.0,3.6,0,1.9,2017,2,18,11,5
119.0,30.0,65.0,1000.0,45.0,6.5,0,1.2,2017,2,18,12,5
77.0,22.0,47.0,1000.0,63.0,8.2,0,2.3,2017,2,18,13,5
58.0,15.0,36.0,800.0,76.0,9.2,0,4.3,2017,2,18,14,5
88.0,19.0,67.0,1000.0,63.0,9.8,0,3.2,2017,2,18,15,5
89.0,17.0,74.0,1000.0,60.0,9.6,0,4.5,2017,2,18,16,5
102.0,18.0,83.0,1000.0,54.0,8.9,0,3.0,2017,2,18,17,5
107.0,21.0,65.0,1000.0,67.0,7.5,0,1.9,2017,2,18,18,5
126.0,28.0,72.0,1000.0,60.0,6.2,0,1.4,2017,2,18,19,5
121.0,38.0,101.0,1000.0,21.0,5.7,0,1.5,2017,2,18,20,5
123.0,36.0,89.0,1000.0,26.0,5.5,0,2.8,2017,2,18,21,5
172.0,46.0,110.0,1000.0,8.0,4.8,0,2.2,2017,2,18,22,5
183.0,46.0,125.0,1000.0,3.0,3.9,0,1.9,2017,2,18,23,5
156.0,36.0,90.0,1000.0,26.0,3.0,0,2.9,2017,2,19,0,6
145.0,35.0,81.0,1000.0,29.0,2.5,0,0.8,2017,2,19,1,6
145.0,34.0,83.0,1000.0,25.0,2.1,0,0.3,2017,2,19,2,6
148.0,36.0,94.0,2000.0,13.0,1.2,0,0.6,2017,2,19,3,6
150.0,36.0,95.0,2000.0,12.0,0.3,0,0.2,2017,2,19,4,6
143.0,30.0,95.0,2000.0,9.0,-0.5,0,0.5,2017,2,19,5,6
145.0,27.0,103.0,2000.0,2.0,-0.5,0,1.1,2017,2,19,6,6
163.0,33.0,99.0,3000.0,2.0,-0.2,0,1.0,2017,2,19,7,6
155.0,38.0,94.0,2000.0,4.0,0.2,0,1.0,2017,2,19,8,6
165.0,40.0,92.0,2000.0,9.0,2.2,0,0.6,2017,2,19,9,6
146.0,50.0,77.0,1000.0,31.0,5.4,0,1.0,2017,2,19,10,6
139.0,46.0,52.0,1000.0,61.0,7.7,0,2.1,2017,2,19,11,6
136.0,38.0,46.0,1200.0,82.0,10.0,0,1.6,2017,2,19,12,6
120.0,34.0,39.0,1000.0,99.0,12.1,0,2.0,2017,2,19,13,6
112.0,26.0,33.0,1000.0,109.0,13.4,0,2.3,2017,2,19,14,6
167.0,7.0,16.0,400.0,109.0,13.2,0,7.9,2017,2,19,15,6
57.0,2.0,9.0,200.0,103.0,12.5,0,6.3,2017,2,19,16,6
60.0,2.0,11.0,200.0,99.0,10.5,0,4.2,2017,2,19,17,6
76.0,2.0,11.0,200.0,95.0,8.8,0,4.3,2017,2,19,18,6
139.0,2.0,11.0,200.0,94.0,7.0,0,5.1,2017,2,19,19,6
112.0,2.0,8.0,200.0,94.0,5.9,0,5.4,2017,2,19,20,6
77.0,2.0,8.0,200.0,93.0,4.5,0,5.4,2017,2,19,21,6
62.0,2.0,10.0,200.0,86.0,3.3,0,4.2,2017,2,19,22,6
52.0,2.0,8.0,200.0,86.0,2.0,0,2.8,2017,2,19,23,6
39.0,2.0,12.0,300.0,109.0,1.6,0,3.7,2017,2,20,0,0
26.0,2.0,9.0,200.0,84.0,1.6,0,6.6,2017,2,20,1,0
24.0,2.0,7.0,200.0,109.0,0.1,0,3.4,2017,2,20,2,0
20.0,2.0,12.0,200.0,76.0,-0.7,0,4.7,2017,2,20,3,0
13.0,2.0,11.0,200.0,76.0,-1.3,0,3.7,2017,2,20,4,0
22.0,3.0,12.0,300.0,109.0,-2.1,0,2.3,2017,2,20,5,0
24.0,3.0,9.0,300.0,77.0,-2.5,0,1.3,2017,2,20,6,0
20.0,2.0,7.0,300.0,80.0,-3.6,0,1.5,2017,2,20,7,0
27.0,2.0,9.0,300.0,78.0,-3.0,0,1.4,2017,2,20,8,0
21.0,2.0,8.0,300.0,80.0,-1.7,0,1.3,2017,2,20,9,0
14.0,2.0,6.0,300.0,83.0,-1.0,0,2.3,2017,2,20,10,0
12.0,2.0,5.0,300.0,86.0,0.5,0,4.1,2017,2,20,11,0
5.0,2.0,4.0,200.0,89.0,1.5,0,2.7,2017,2,20,12,0
5.0,2.0,4.0,200.0,90.0,2.5,0,2.9,2017,2,20,13,0
3.0,2.0,5.0,200.0,91.0,3.4,0,2.1,2017,2,20,14,0
77.0,5.0,37.0,800.0,43.0,4.8,0,1.7,2017,2,20,15,0
77.0,5.0,37.0,800.0,43.0,4.1,0,1.3,2017,2,20,16,0
15.0,2.0,13.0,300.0,85.0,3.7,0,1.9,2017,2,20,17,0
77.0,5.0,37.0,800.0,43.0,2.3,0,0.6,2017,2,20,18,0
43.0,6.0,80.0,600.0,21.0,-0.2,0,1.3,2017,2,20,19,0
58.0,14.0,107.0,900.0,2.0,-1.0,0,0.0,2017,2,20,20,0
115.0,37.0,105.0,2200.0,4.0,-1.1,0,1.8,2017,2,20,21,0
139.0,39.0,95.0,2600.0,5.0,-1.6,0,1.0,2017,2,20,22,0
133.0,37.0,90.0,2900.0,4.0,-2.2,0,1.1,2017,2,20,23,0
77.0,5.0,37.0,800.0,43.0,-3.2,0,0.2,2017,2,21,0,1
77.0,5.0,37.0,800.0,43.0,-2.6,0,1.5,2017,2,21,1,1
108.0,26.0,80.0,2700.0,3.0,-2.8,0,1.6,2017,2,21,2,1
80.0,23.0,77.0,2700.0,2.0,-2.3,0,1.5,2017,2,21,3,1
77.0,5.0,37.0,800.0,43.0,-2.9,0,0.6,2017,2,21,4,1
77.0,5.0,37.0,800.0,43.0,-3.5,0,0.6,2017,2,21,5,1
83.0,22.0,69.0,3200.0,2.0,-2.2,0,1.6,2017,2,21,6,1
77.0,5.0,37.0,800.0,43.0,-2.5,0,0.9,2017,2,21,7,1
77.0,5.0,37.0,800.0,43.0,-2.1,0,0.6,2017,2,21,8,1
158.0,42.0,82.0,2800.0,4.0,-1.2,0,1.3,2017,2,21,9,1
149.0,45.0,84.0,2600.0,5.0,-0.7,0,1.0,2017,2,21,10,1
77.0,5.0,37.0,800.0,43.0,-0.2,0,1.3,2017,2,21,11,1
158.0,51.0,92.0,2600.0,8.0,0.8,0,0.6,2017,2,21,12,1
77.0,5.0,37.0,800.0,43.0,-0.1,0,3.6,2017,2,21,13,1
59.0,7.0,68.0,1200.0,20.0,-1.8,1,1.3,2017,2,21,14,1
59.0,5.0,62.0,1200.0,25.0,-1.7,1,2.2,2017,2,21,15,1
56.0,5.0,57.0,100.0,29.0,-1.8,1,1.9,2017,2,21,16,1
63.0,5.0,64.0,1100.0,23.0,-1.7,0,2.1,2017,2,21,17,1
64.0,6.0,68.0,100.0,19.0,-1.9,0,2.3,2017,2,21,18,1
58.0,6.0,54.0,100.0,29.0,-2.6,1,2.3,2017,2,21,19,1
63.0,5.0,60.0,1100.0,20.0,-2.7,1,2.0,2017,2,21,20,1
73.0,4.0,56.0,1200.0,20.0,-2.8,1,1.9,2017,2,21,21,1
85.0,5.0,62.0,1400.0,13.0,-2.8,1,1.7,2017,2,21,22,1
85.0,5.0,55.0,1500.0,19.0,-2.9,1,1.8,2017,2,21,23,1
68.0,5.0,54.0,1500.0,18.0,-2.8,0,2.6,2017,2,22,0,2
65.0,5.0,52.0,1500.0,19.0,-2.7,0,1.9,2017,2,22,1,2
60.0,6.0,54.0,1500.0,17.0,-2.5,0,1.9,2017,2,22,2,2
67.0,7.0,55.0,1200.0,17.0,-2.6,0,1.4,2017,2,22,3,2
74.0,7.0,61.0,1200.0,9.0,-2.8,0,1.3,2017,2,22,4,2
76.0,6.0,60.0,1300.0,6.0,-3.2,0,0.6,2017,2,22,5,2
80.0,5.0,57.0,1600.0,7.0,-3.1,0,0.9,2017,2,22,6,2
82.0,4.0,56.0,1600.0,8.0,-3.4,0,0.1,2017,2,22,7,2
85.0,4.0,54.0,1700.0,9.0,-3.1,0,2.0,2017,2,22,8,2
97.0,10.0,51.0,1600.0,19.0,-1.9,0,1.2,2017,2,22,9,2
105.0,19.0,54.0,1500.0,29.0,-1.0,0,0.6,2017,2,22,10,2
118.0,25.0,61.0,1500.0,34.0,0.7,0,0.5,2017,2,22,11,2
131.0,25.0,73.0,1600.0,41.0,1.5,0,1.1,2017,2,22,12,2
155.0,21.0,86.0,1800.0,46.0,2.7,0,0.8,2017,2,22,13,2
166.0,21.0,92.0,1900.0,46.0,3.7,0,1.3,2017,2,22,14,2
171.0,22.0,106.0,1900.0,35.0,4.0,0,1.0,2017,2,22,15,2
155.0,23.0,96.0,1700.0,39.0,5.6,0,2.2,2017,2,22,16,2
45.0,10.0,32.0,500.0,72.0,6.5,0,4.9,2017,2,22,17,2
5.0,2.0,14.0,200.0,83.0,5.5,0,4.7,2017,2,22,18,2
8.0,2.0,16.0,200.0,80.0,4.4,0,4.2,2017,2,22,19,2
7.0,2.0,16.0,200.0,77.0,3.4,0,5.5,2017,2,22,20,2
7.0,3.0,18.0,300.0,73.0,2.5,0,3.8,2017,2,22,21,2
6.0,2.0,16.0,200.0,74.0,2.2,0,4.7,2017,2,22,22,2
7.0,2.0,12.0,200.0,78.0,1.8,0,3.9,2017,2,22,23,2
6.0,2.0,9.0,200.0,83.0,1.4,0,4.6,2017,2,23,0,3
6.0,2.0,8.0,200.0,83.0,0.2,0,2.1,2017,2,23,1,3
6.0,2.0,10.0,200.0,83.0,-0.3,0,2.9,2017,2,23,2,3
9.0,2.0,13.0,300.0,77.0,-1.6,0,1.0,2017,2,23,3,3
9.0,3.0,20.0,500.0,67.0,-0.5,0,3.7,2017,2,23,4,3
12.0,3.0,19.0,400.0,67.0,-0.6,0,2.7,2017,2,23,5,3
19.0,4.0,37.0,700.0,46.0,-2.3,0,0.8,2017,2,23,6,3
15.0,6.0,67.0,900.0,19.0,-2.0,0,1.2,2017,2,23,7,3
13.0,7.0,43.0,700.0,42.0,0.0,0,0.9,2017,2,23,8,3
16.0,8.0,27.0,500.0,57.0,0.5,0,1.1,2017,2,23,9,3
19.0,6.0,25.0,500.0,63.0,2.3,0,1.4,2017,2,23,10,3
23.0,5.0,24.0,500.0,69.0,4.2,0,3.1,2017,2,23,11,3
10.0,3.0,12.0,300.0,83.0,5.7,0,3.0,2017,2,23,12,3
10.0,3.0,11.0,300.0,85.0,6.8,0,3.3,2017,2,23,13,3
11.0,2.0,14.0,300.0,86.0,7.3,0,3.6,2017,2,23,14,3
6.0,3.0,14.0,200.0,87.0,7.8,0,3.5,2017,2,23,15,3
77.0,2.0,14.0,300.0,84.0,8.1,0,3.9,2017,2,23,16,3
77.0,2.0,17.0,300.0,43.0,7.5,0,4.7,2017,2,23,17,3
21.0,5.0,37.0,800.0,76.0,6.3,0,3.4,2017,2,23,18,3
33.0,7.0,47.0,500.0,53.0,4.7,0,2.0,2017,2,23,19,3
45.0,13.0,67.0,700.0,34.0,2.7,0,0.8,2017,2,23,20,3
58.0,20.0,92.0,100.0,10.0,3.0,0,1.6,2017,2,23,21,3
59.0,22.0,95.0,1100.0,7.0,1.9,0,1.2,2017,2,23,22,3
80.0,25.0,99.0,1400.0,4.0,-0.1,0,1.7,2017,2,23,23,3
80.0,30.0,102.0,2100.0,2.0,-1.1,0,0.2,2017,2,24,0,4
75.0,23.0,99.0,1900.0,2.0,-2.1,0,0.3,2017,2,24,1,4
86.0,24.0,99.0,2200.0,2.0,-2.3,0,0.0,2017,2,24,2,4
57.0,16.0,86.0,1800.0,2.0,-1.1,0,2.3,2017,2,24,3,4
35.0,10.0,77.0,1400.0,2.0,-1.8,0,1.2,2017,2,24,4,4
48.0,7.0,69.0,1900.0,2.0,-2.7,0,1.5,2017,2,24,5,4
33.0,6.0,67.0,1600.0,2.0,-2.8,0,1.2,2017,2,24,6,4
24.0,4.0,51.0,1200.0,12.0,-3.4,0,1.2,2017,2,24,7,4
21.0,11.0,41.0,900.0,26.0,-0.8,0,1.1,2017,2,24,8,4
21.0,12.0,26.0,600.0,49.0,2.0,0,2.0,2017,2,24,9,4
9.0,9.0,16.0,400.0,66.0,4.7,0,2.3,2017,2,24,10,4
11.0,5.0,14.0,400.0,73.0,6.9,0,1.7,2017,2,24,11,4
16.0,6.0,17.0,400.0,74.0,8.3,0,1.9,2017,2,24,12,4
15.0,7.0,16.0,400.0,81.0,10.1,0,3.1,2017,2,24,13,4
13.0,5.0,12.0,400.0,88.0,10.7,0,3.8,2017,2,24,14,4
18.0,4.0,13.0,300.0,88.0,11.2,0,4.1,2017,2,24,15,4
23.0,7.0,17.0,400.0,84.0,11.2,0,4.7,2017,2,24,16,4
25.0,6.0,22.0,400.0,79.0,10.8,0,4.1,2017,2,24,17,4
35.0,6.0,40.0,400.0,59.0,9.5,0,3.9,2017,2,24,18,4
53.0,11.0,54.0,700.0,42.0,8.4,0,3.2,2017,2,24,19,4
17.0,4.0,24.0,400.0,70.0,7.0,0,1.3,2017,2,24,20,4
13.0,2.0,13.0,300.0,81.0,7.2,0,2.6,2017,2,24,21,4
13.0,2.0,12.0,300.0,80.0,7.0,0,3.1,2017,2,24,22,4
12.0,4.0,19.0,400.0,72.0,6.2,0,3.5,2017,2,24,23,4
19.0,6.0,24.0,500.0,68.0,4.7,0,2.4,2017,2,25,0,5
33.0,10.0,58.0,700.0,29.0,4.3,0,3.0,2017,2,25,1,5
28.0,12.0,58.0,700.0,29.0,3.9,0,2.6,2017,2,25,2,5
21.0,12.0,80.0,800.0,9.0,4.1,0,2.3,2017,2,25,3,5
15.0,10.0,61.0,700.0,25.0,3.3,0,2.8,2017,2,25,4,5
17.0,9.0,49.0,600.0,37.0,1.7,0,0.9,2017,2,25,5,5
20.0,12.0,65.0,800.0,21.0,1.7,0,0.7,2017,2,25,6,5
17.0,9.0,45.0,700.0,40.0,3.0,0,1.6,2017,2,25,7,5
28.0,8.0,52.0,800.0,22.0,3.9,0,1.8,2017,2,25,8,5
28.0,12.0,38.0,700.0,36.0,6.3,0,2.1,2017,2,25,9,5
40.0,10.0,32.0,700.0,51.0,8.4,0,3.5,2017,2,25,10,5
19.0,8.0,26.0,600.0,66.0,9.9,0,4.3,2017,2,25,11,5
12.0,5.0,14.0,400.0,85.0,10.9,0,4.5,2017,2,25,12,5
10.0,5.0,15.0,400.0,86.0,12.0,0,4.2,2017,2,25,13,5
14.0,4.0,15.0,300.0,87.0,13.3,0,3.8,2017,2,25,14,5
20.0,4.0,15.0,300.0,88.0,12.8,0,4.2,2017,2,25,15,5
26.0,4.0,14.0,300.0,90.0,12.2,0,3.0,2017,2,25,16,5
29.0,5.0,19.0,400.0,86.0,12.0,0,2.0,2017,2,25,17,5
15.0,3.0,15.0,300.0,92.0,10.5,0,0.9,2017,2,25,18,5
35.0,4.0,47.0,500.0,59.0,8.1,0,1.1,2017,2,25,19,5
58.0,12.0,102.0,900.0,5.0,8.7,0,1.9,2017,2,25,20,5
43.0,11.0,79.0,800.0,20.0,6.6,0,1.4,2017,2,25,21,5
37.0,15.0,45.0,700.0,48.0,5.6,0,1.5,2017,2,25,22,5
25.0,12.0,36.0,500.0,56.0,3.5,0,1.5,2017,2,25,23,5
17.0,10.0,30.0,400.0,62.0,2.5,0,0.7,2017,2,26,0,6
17.0,13.0,30.0,400.0,62.0,0.9,0,0.3,2017,2,26,1,6
20.0,10.0,28.0,400.0,60.0,1.4,0,1.2,2017,2,26,2,6
20.0,10.0,39.0,600.0,50.0,0.6,0,0.4,2017,2,26,3,6
21.0,16.0,41.0,600.0,41.0,0.1,0,0.7,2017,2,26,4,6
55.0,15.0,70.0,1200.0,18.0,0.6,0,1.3,2017,2,26,5,6
30.0,10.0,75.0,1100.0,7.0,-0.1,0,1.1,2017,2,26,6,6
22.0,14.0,47.0,700.0,29.0,-0.1,0,1.8,2017,2,26,7,6
38.0,23.0,44.0,600.0,30.0,1.7,0,1.7,2017,2,26,8,6
47.0,33.0,36.0,600.0,41.0,4.3,0,0.9,2017,2,26,9,6
26.0,18.0,23.0,500.0,59.0,6.9,0,1.7,2017,2,26,10,6
16.0,9.0,18.0,400.0,72.0,9.2,0,0.8,2017,2,26,11,6
11.0,4.0,9.0,300.0,92.0,10.5,0,1.3,2017,2,26,12,6
11.0,3.0,11.0,300.0,94.0,11.8,0,2.0,2017,2,26,13,6
16.0,4.0,24.0,400.0,83.0,12.6,0,2.4,2017,2,26,14,6
21.0,6.0,28.0,400.0,84.0,13.4,0,2.8,2017,2,26,15,6
24.0,5.0,28.0,400.0,85.0,13.6,0,2.6,2017,2,26,16,6
39.0,5.0,44.0,500.0,70.0,12.7,0,3.2,2017,2,26,17,6
52.0,6.0,60.0,700.0,55.0,11.1,0,2.1,2017,2,26,18,6
56.0,8.0,67.0,700.0,47.0,9.3,0,1.3,2017,2,26,19,6
59.0,11.0,73.0,800.0,37.0,7.8,0,1.0,2017,2,26,20,6
151.0,33.0,103.0,200.0,9.0,5.6,0,0.8,2017,2,26,21,6
118.0,20.0,99.0,1800.0,2.0,3.7,0,0.2,2017,2,26,22,6
115.0,15.0,94.0,2200.0,2.0,3.2,0,0.9,2017,2,26,23,6
124.0,23.0,97.0,2600.0,2.0,2.1,0,0.5,2017,2,27,0,0
110.0,21.0,92.0,2500.0,2.0,1.5,0,1.1,2017,2,27,1,0
104.0,19.0,85.0,2300.0,2.0,2.0,0,1.6,2017,2,27,2,0
78.0,11.0,76.0,1900.0,2.0,1.2,0,1.6,2017,2,27,3,0
58.0,11.0,75.0,1500.0,2.0,0.7,0,1.3,2017,2,27,4,0
55.0,9.0,70.0,1400.0,2.0,0.3,0,1.4,2017,2,27,5,0
48.0,9.0,69.0,1500.0,2.0,-0.1,0,1.0,2017,2,27,6,0
48.0,10.0,68.0,1400.0,2.0,-0.6,0,1.0,2017,2,27,7,0
48.0,12.0,61.0,1300.0,4.0,1.1,0,0.6,2017,2,27,8,0
82.0,19.0,57.0,1300.0,10.0,3.6,0,1.2,2017,2,27,9,0
94.0,34.0,63.0,1500.0,18.0,6.9,0,1.1,2017,2,27,10,0
118.0,44.0,76.0,1800.0,32.0,9.5,0,1.1,2017,2,27,11,0
104.0,36.0,72.0,1700.0,52.0,11.0,0,1.8,2017,2,27,12,0
93.0,29.0,67.0,1300.0,60.0,13.8,0,1.9,2017,2,27,13,0
126.0,37.0,84.0,1600.0,65.0,14.4,0,2.8,2017,2,27,14,0
116.0,32.0,91.0,1600.0,64.0,15.4,0,3.0,2017,2,27,15,0
89.0,20.0,80.0,1300.0,72.0,15.4,0,3.0,2017,2,27,16,0
63.0,11.0,59.0,900.0,81.0,14.8,0,3.5,2017,2,27,17,0
63.0,10.0,78.0,800.0,58.0,13.8,0,3.3,2017,2,27,18,0
87.0,14.0,118.0,100.0,23.0,12.5,0,1.7,2017,2,27,19,0
84.0,18.0,130.0,1200.0,11.0,9.6,0,0.8,2017,2,27,20,0
110.0,18.0,125.0,1300.0,2.0,9.5,0,1.6,2017,2,27,21,0
128.0,24.0,118.0,1400.0,3.0,9.4,0,1.2,2017,2,27,22,0
100.0,18.0,103.0,1500.0,10.0,8.1,0,1.0,2017,2,27,23,0
69.0,15.0,84.0,1200.0,22.0,7.5,0,1.0,2017,2,28,0,1
45.0,11.0,47.0,800.0,52.0,7.7,0,1.2,2017,2,28,1,1
32.0,12.0,41.0,700.0,52.0,7.2,0,1.0,2017,2,28,2,1
35.0,7.0,52.0,800.0,43.0,4.8,0,1.1,2017,2,28,3,1
21.0,5.0,44.0,600.0,44.0,5.8,0,1.2,2017,2,28,4,1
14.0,4.0,32.0,500.0,51.0,3.6,0,0.3,2017,2,28,5,1
13.0,5.0,41.0,500.0,45.0,2.4,0,0.8,2017,2,28,6,1
28.0,9.0,72.0,900.0,16.0,3.2,0,1.5,2017,2,28,7,1
28.0,10.0,71.0,900.0,18.0,3.6,0,0.4,2017,2,28,8,1
30.0,8.0,40.0,600.0,47.0,8.4,0,1.7,2017,2,28,9,1
29.0,7.0,28.0,500.0,61.0,10.8,0,0.8,2017,2,28,10,1
27.0,7.0,33.0,600.0,68.0,12.9,0,2.6,2017,2,28,11,1
9.0,3.0,11.0,300.0,90.0,13.9,0,3.9,2017,2,28,12,1
8.0,2.0,6.0,200.0,97.0,14.4,0,5.8,2017,2,28,13,1
14.0,2.0,7.0,200.0,96.0,14.5,0,5.1,2017,2,28,14,1
14.0,2.0,8.0,200.0,97.0,15.3,0,4.2,2017,2,28,15,1
10.0,2.0,7.0,200.0,99.0,15.1,0,3.3,2017,2,28,16,1
26.0,3.0,14.0,300.0,92.0,14.6,0,3.2,2017,2,28,17,1
35.0,6.0,39.0,500.0,67.0,12.6,0,1.3,2017,2,28,18,1
72.0,8.0,92.0,800.0,16.0,10.3,0,1.8,2017,2,28,19,1
55.0,17.0,86.0,1100.0,19.0,9.8,0,1.5,2017,2,28,20,1
28.0,4.0,30.0,500.0,64.0,9.1,0,1.7,2017,2,28,21,1
20.0,9.0,33.0,500.0,59.0,7.1,0,1.8,2017,2,28,22,1
22.0,13.0,34.0,500.0,60.0,7.4,0,1.4,2017,2,28,23,1
509.0,5.0,102.0,5900.0,2.0,-4.7,0,1.0,2017,1,1,0,6
472.0,4.0,95.0,5800.0,2.0,-5.2,0,0.7,2017,1,1,1,6
454.0,2.0,117.0,5800.0,2.0,-5.4,0,1.1,2017,1,1,2,6
449.0,4.0,122.0,5700.0,2.0,-5.2,0,1.1,2017,1,1,3,6
453.0,4.0,122.0,5900.0,5.0,-5.0,0,1.0,2017,1,1,4,6
435.0,4.0,103.0,5900.0,2.0,-4.6,0,0.8,2017,1,1,5,6
458.0,5.0,113.0,6100.0,2.0,-4.5,0,1.2,2017,1,1,6,6
456.0,4.0,101.0,6100.0,2.0,-4.7,0,1.0,2017,1,1,7,6
426.0,3.0,88.0,6200.0,2.0,-4.8,0,0.9,2017,1,1,8,6
445.0,4.0,86.0,6100.0,2.0,-4.8,0,1.0,2017,1,1,9,6
476.0,5.0,107.0,6400.0,5.0,-4.1,0,0.9,2017,1,1,10,6
540.0,7.0,155.0,6800.0,3.0,-1.9,0,0.9,2017,1,1,11,6
609.0,7.0,176.0,7200.0,3.0,0.7,0,0.9,2017,1,1,12,6
650.0,8.0,186.0,7100.0,4.0,1.1,0,1.3,2017,1,1,13,6
660.0,7.0,191.0,7000.0,4.0,1.3,0,1.5,2017,1,1,14,6
630.0,7.0,194.0,6900.0,4.0,0.7,0,1.7,2017,1,1,15,6
612.0,6.0,193.0,6800.0,4.0,-0.2,0,2.1,2017,1,1,16,6
576.0,6.0,182.0,6800.0,2.0,-1.0,0,1.1,2017,1,1,17,6
542.0,5.0,169.0,6700.0,2.0,-1.3,0,1.0,2017,1,1,18,6
544.0,6.0,161.0,6600.0,2.0,-1.3,0,1.1,2017,1,1,19,6
497.0,5.0,145.0,6400.0,2.0,-2.6,0,1.5,2017,1,1,20,6
468.0,5.0,135.0,6200.0,2.0,-3.4,0,0.8,2017,1,1,21,6
449.0,4.0,116.0,6200.0,2.0,-3.8,0,0.6,2017,1,1,22,6
467.0,5.0,109.0,6400.0,2.0,-4.8,0,1.1,2017,1,1,23,6
451.0,4.0,101.0,6600.0,2.0,-4.8,0,1.4,2017,1,2,0,0
447.0,4.0,98.0,6600.0,2.0,-5.8,0,0.7,2017,1,2,1,0
471.0,4.0,101.0,6900.0,2.0,-6.1,0,0.6,2017,1,2,2,0
459.0,4.0,95.0,7200.0,2.0,-5.0,0,0.3,2017,1,2,3,0
428.0,3.0,89.0,7300.0,2.0,-6.1,0,0.2,2017,1,2,4,0
212.0,2.0,93.0,4300.0,2.0,-3.8,0,1.4,2017,1,2,5,0
102.0,2.0,91.0,2300.0,2.0,-3.1,0,0.5,2017,1,2,6,0
50.0,3.0,76.0,1400.0,6.0,-3.5,0,0.5,2017,1,2,7,0
42.0,2.0,73.0,1300.0,2.0,-3.4,0,1.7,2017,1,2,8,0
54.0,4.0,64.0,1000.0,10.0,3.2,0,1.7,2017,1,2,9,0
319.0,11.0,118.0,5200.0,7.0,5.6,0,1.3,2017,1,2,10,0
479.0,10.0,160.0,7200.0,6.0,6.9,0,2.8,2017,1,2,11,0
347.0,10.0,164.0,6400.0,11.0,4.9,0,2.8,2017,1,2,12,0
314.0,14.0,171.0,5900.0,21.0,6.7,0,2.3,2017,1,2,13,0
311.0,15.0,169.0,5600.0,27.0,8.2,0,1.7,2017,1,2,14,0
291.0,18.0,146.0,4800.0,39.0,6.3,0,1.9,2017,1,2,15,0
244.0,16.0,125.0,4200.0,51.0,5.3,0,2.2,2017,1,2,16,0
230.0,12.0,122.0,4000.0,41.0,3.6,0,1.9,2017,1,2,17,0
172.0,9.0,123.0,3200.0,21.0,3.5,0,2.0,2017,1,2,18,0
172.0,10.0,133.0,3100.0,10.0,2.9,0,2.3,2017,1,2,19,0
171.0,10.0,105.0,2900.0,23.0,2.9,0,2.1,2017,1,2,20,0
223.0,6.0,121.0,3400.0,10.0,-0.6,0,0.2,2017,1,2,21,0
223.0,3.0,129.0,3800.0,2.0,-1.6,0,0.8,2017,1,2,22,0
266.0,3.0,128.0,4200.0,2.0,-2.3,0,0.7,2017,1,2,23,0
295.0,2.0,121.0,4800.0,2.0,-3.4,0,0.8,2017,1,3,0,1
358.0,2.0,122.0,5600.0,2.0,-3.6,0,0.8,2017,1,3,1,1
400.0,2.0,118.0,6400.0,2.0,-4.5,0,0.9,2017,1,3,2,1
